R0_gal,V_scale,chi2,rms,success,v_predicted,name,n_points,r_max
59.0175417942509,300.0,4274.107616729089,67.78997403831164,True,"[124.18248766 135.24841457 146.07343891 156.44533743 165.60646746
 174.46055216 183.38516987 191.54726188 198.7544159  206.27014966
 213.88114231 220.60161805 227.12484706 234.23203653 240.15386587
 246.91072675 252.56192593 258.10496473 264.45946773 269.79687418
 275.93105962 281.16748756 287.0428334  292.1297713  297.08489491
 302.80583835 307.64247706 313.23433863 317.96790261 325.74088137
 344.84895957 362.6101256  380.69221095]",NGC5985,33,34.72
94.14592081476596,296.2077649514124,14991.492631081912,58.26563709792363,True,"[ 30.77665317  43.13067072  52.60577801  60.34527647  67.36226146
  73.67873701  79.46329823  84.66895536  89.69616459  94.29305987
  98.78872595 103.06880369 107.15993494 111.08374714 114.97029258
 118.93056796 122.434483   125.82855015 128.92507846 146.90302062
 163.35441999 169.47901407 175.29653664 180.57129266 186.26975721
 191.7220736  197.07452469 201.50008993 206.58700413 211.49116467
 216.33843917 220.36950808 225.02742705 229.59398929 234.02425538
 237.81841799 242.10920451 246.38185547 250.54142252 254.11449224
 258.16659904 262.21297104 265.6079077  269.5631568 ]",NGC6015,44,29.23
61.65353234418578,300.0,6293.827827598357,75.53118398157528,True,"[ 75.55805695  99.55732906 118.07578854 134.08704194 148.17608876
 160.64625822 172.22106758 182.7790872  193.10076886 203.04787717
 211.97488185 220.53367807 228.77482359 236.73940849 245.93277365
 252.64826914 264.26107143 272.71778365 296.16222522 319.06986975
 340.39633263 361.55350374 381.61309132]",NGC6195,23,36.43
91.97785903962804,190.0474828404886,7167.764148730586,32.7332964067733,True,"[ 29.80193951  41.98692618  51.23971756  58.96719996  65.63388236
  71.69825507  77.23583065  82.35785764  87.14191104  91.64467047
  95.90905354  99.96848574 103.79959275 107.62206367 111.11323545
 114.48673374 117.75424457 121.34750182 124.42054651 127.41478199
 130.29768477 133.15392294 136.3218362  139.05220389 141.73020062
 144.35944535 146.94320691 149.82474767 152.32097327 154.74714858
 157.17193992]",NGC6503,31,23.5
100.0,218.81787683970202,5343.001348308745,91.36387381619016,True,"[ 59.24245738 100.74825669 128.75328829 150.6513177  170.05287668
 187.51405018 203.71238621 218.94806946 233.20520508 247.2500906
 260.84439907 274.12606385 287.10466285 299.62745062 312.18930951]",NGC6674,15,72.41
73.00879221966028,300.0,4.339100196266873,5.904695154302337,True,[19.21756219 33.24109774 43.28117018 51.00138838],NGC6789,4,0.71
63.62757831074168,290.6138667053758,7659.688376752911,60.51340430429414,True,"[ 27.46561726  47.02131609  60.75337542  69.07768818  78.66371161
  87.12947932  94.97764488 101.98632394 106.95348357 113.3081598
 119.13227256 124.79656964 128.79065245 133.8622213  138.85303609
 143.52400043 148.02839959 151.33645469 155.6992605  159.81865141
 163.92871724 166.88488888 170.70402264 174.5302324  178.16900036
 181.82336591 184.46578828 187.89613881 191.26066414 194.65188489
 197.1113624  200.31301041 203.54690538 206.64581513 209.78008109
 212.05970844 215.03512361 218.04923379 220.94543923 223.80544167
 225.94676061 228.82250998 231.59045687 234.4017326  236.45362637
 239.14061481 241.87240842 244.5063767  247.11582091 249.14456524
 251.71269924 254.25894418 256.85211389 258.74917958 261.23882284
 263.77608159 266.22812384 268.72818849]",NGC6946,58,20.4
90.77442086309856,300.0,7232.253294443957,78.69376725134926,True,"[ 87.9393343   96.19452697 103.60102823 110.46170449 116.99331628
 123.13846882 128.85024663 134.28855217 144.5674164  154.07616172
 162.96240835 171.10542555 179.12728729 186.84027958 194.15511251
 201.24991307 208.02904958 214.04864908 220.42565646 226.6811867
 232.71824906 238.66417679 244.42320139 249.5965115  255.18502275
 260.62016522 266.01081332 271.26529742 276.48748418 281.11813065
 286.20170536 291.17384888 296.13103488 300.98625506 305.83306591
 310.19157247]",NGC7331,36,36.31
32.357715528730985,175.95532531803957,335.1952716978637,15.719230131217367,True,"[ 17.73948387  20.00380903  22.03324452  24.47405958  26.15232005
  28.23123382  30.1629809   31.5316019   33.26568887  34.50677866
  36.09230478  37.2350607   38.70361715  39.76753658  41.14087342
  42.13974487  43.11401616  44.37759962  49.36415075  54.10846986
  58.20471527  62.22039051  65.76453045  69.29762811  72.45764964
  75.64203877  78.51594079  81.43410025  84.08500961  86.64417467
  89.26346792  91.93688282  94.2564463   96.64424735  98.84004123
 100.98253262 103.19716859 105.24143639 107.35928163 111.35165029
 117.01308455 122.49985409 127.64741594 132.59485702 137.45910629
 142.07875291]",NGC7793,46,7.87
62.71043348135871,300.0,2222.034337992713,84.43369282602222,True,"[ 51.82933888  84.98788948 107.52595816 126.51250803 142.71940776
 156.94267315 169.95000627 181.82646177 193.09968891 203.88934354
 213.59177262 222.78259771 232.49574625 240.98842461 249.28998093
 258.00984117 265.77637925 273.43078875]",NGC7814,18,19.53
45.445120419828,50.0,38.84489322277233,6.778886799469452,True,[ 7.35371087 12.65368557 16.2392891  19.11202876 21.56663474 23.73932937],PGC51017,6,3.63
100.0,155.4939530639707,7061.120116351922,29.774074603906154,True,"[ 29.93161274  51.30123986  65.64872113  77.14860852  86.89674673
  95.55042402 103.39114949 110.67643225 117.77015802 124.21942584
 130.37341904 136.28268323 141.96379462 147.49334246 152.87280561
 158.33069222 163.46263138 168.49553464 173.42121617 178.2891238
 183.08755812 187.82367818]",UGC00128,22,53.75
44.67296456572088,121.07679276360875,336.9055476371544,13.155691345392329,True,"[24.54273698 29.00049001 32.82576357 36.22148318 39.30086434 46.56692941
 67.30566366 81.57783778 93.83148918]",UGC00191,9,9.98
100.0,176.52496117812134,79.18096879353081,9.60290405893003,True,[ 63.68799133  88.76511869 107.60786803 123.37857817],UGC00634,4,18.01
48.27821606619485,110.09255400682684,47.83906208296263,5.922502972877473,True,"[25.94950399 36.31799363 44.29827194 50.84912731 56.55808798 61.62500226
 66.31276563 70.70757016 74.78317822 78.59746521 82.27220738 85.79272292]",UGC00731,12,10.91
50.22718651035687,104.97669687361358,21.318113560843592,3.2641975046496268,True,[30.79874945 43.15699907 52.36609524 60.07385263 66.63894322],UGC00891,5,7.39
100.0,142.87138725829317,91.34026784771176,31.06862402769723,True,"[ 21.77232648  37.52617775  48.10239643  56.62590957  63.81678737
  70.26590098  86.35492934  91.09427157 118.71882111 132.00618717
 141.06968635]",UGC01230,11,36.54
10.0,50.770423494510865,37.43676366367364,5.3750413077397905,True,"[ 7.83478279 13.19538641 16.85846272 19.98047645 22.47605204 24.69097127
 26.8282548  28.67042024 30.38884072 32.11093976 33.63922608 35.09727446
 36.58644198 37.9290835  39.226685   40.56720884 41.78783058 42.97736624
 43.60020519 45.94650761 48.76996376 51.3422353  54.0292886  56.57239358
 58.92696151]",UGC01281,25,4.99
10.0,51.218863052257355,2.1471216873058014,5.694598423958508,True,[23.74709257 32.91709882 40.00038725 46.05251227 51.45036631],UGC02023,5,3.78
37.25945720586524,139.188925797433,234.72297661947147,12.4196199337161,True,"[ 39.39465533  55.142743    66.86246937  76.70384245  85.29706144
  93.03302915 100.14318218 106.71399484]",UGC02259,8,8.14
10.0,50.799737263431915,11.110948910334223,4.289749827821611,True,"[19.26404458 26.84374487 32.64773703 37.41936113 41.73154244 45.60107712
 49.2219213  52.72716604]",UGC02455,8,4.03
100.0,284.8574062954867,7739.159652430587,130.5805033750812,True,"[150.02318419 150.88259142 153.00729688 182.89785809 209.77746727
 233.64657967 255.45493025 275.89139891 295.2507165  313.82434443
 331.82113438 349.29471656 366.37397494 383.16216072 399.64684235
 415.90432749 432.00045469]",UGC02487,17,80.38
100.0,264.78473467726593,1622.186520513715,92.40034519512062,True,"[ 59.31951978  83.41485417 116.56734437 162.31502836 192.18413029
 209.67069141 225.9328699  241.62957499 256.19343905 270.1469348
 283.67340132 296.81983406 309.97750918 322.50439591 334.83930381
 346.98158899 358.92672583 371.06114421 382.76230846]",UGC02885,19,74.07
37.26751071600109,300.0,17907.48029883206,116.85967889459566,True,"[ 51.52699913  72.54490314  88.47897555 101.76982478 113.07382177
 123.50298297 133.51359974 142.05167927 146.77327598 150.25799803
 157.98471345 165.30618433 172.28029132 178.95311339 185.36202089
 191.53779658 197.50613455 203.13471685 204.05695461 208.75436048
 214.36807212 219.55226462 224.89545225 229.98143045 234.96178655
 239.84480078 244.63785537 248.08253705 249.34755968 253.97985412
 259.02898893 262.79191355 267.70114044 285.6498956  289.13755676
 320.26022427 352.70869358 382.7528527  412.84803495 442.0903046
 470.75989049 498.98553465 525.99064293]",UGC02916,43,38.0
63.09885214290587,300.0,228064.96894719082,148.73812691330807,True,"[ 19.61029938  26.93494294  33.28709121  38.04191129  42.75238209
  46.53179954  50.43698841  54.0517451   57.065895    60.26949225
  63.3038256   65.87795014  68.34998832  71.02235785  73.59181834
  76.06889691  78.20037     80.52599872  82.53407275  84.73181166
  86.63473361  88.72260893  90.75825174  92.74517272  94.47296501
  96.16673128  98.0337976   99.66108621 101.45737007 103.21910109
 104.94807621 106.4587797  107.94597565 109.59220882 111.03267245
 112.628596   114.19957174 115.74666208 117.10260389 118.44110925
 130.6901837  131.87405059 133.19164733 134.49461089 139.15404632
 145.23577703 146.1560411  147.32965153 148.49273769 149.51797567
 150.66191163 151.79607559 154.77454207 156.96647276 158.04955664
 159.12431518 160.19093648 161.13235999 162.06762109 163.11257276
 164.15004171 165.06608375 166.08985019 167.10658131 168.78589186
 170.88654628 171.76245513 177.33885707 178.28439999 179.12025569
 180.05547948 180.9853828  181.60240968 193.39862966 204.64960832
 215.37527982 225.42306914 235.05179163 244.39904068 253.36008838
 262.05380363 270.51334746 278.76637635 286.9027188  294.80780155
 302.56651789 310.19345194 317.70125514 325.16220315 332.46271639
 339.67341203 346.80183161 353.21114966 360.25851437 367.18268569
 374.04704057 380.85594775 387.61335377 394.37855397 401.042995
 407.66573616 414.24947287 420.79667022 427.36372364 433.84417508
 440.29434487 446.71599103 453.11073672 459.53305823 465.87820118
 472.2006355  478.50155879 491.09535056 503.56312595 515.96431006]",UGC02953,115,62.39
100.0,287.5192628565918,9736.476369991848,87.37670071704298,True,"[ 26.31506797  36.83301771  45.18722176  58.32553952  63.47251506
  85.6481599   89.40537877  92.87130607  96.32114438  99.6394144
 102.83925608 105.82307135 108.71564653 111.62689125 114.35551806
 117.10978663 119.79278559 122.40947835 124.87407004 127.37298498
 129.81745221 130.50633336 132.1260949  136.77384069 138.95178712
 141.09161501 143.27243686 145.4162112  149.67313098 166.39806836
 181.72987728 182.32101477 185.36219315 187.09259323 188.29376626
 190.05216364 191.73756716 192.908101   194.62250619 195.17217321
 208.22339627 220.06325444 231.73795556 242.89776261 253.2429232
 263.62445778 283.10621476 297.43834648]",UGC03205,48,40.04
84.0703054410566,300.0,4243.265626739561,114.84003829510141,True,"[ 44.81728389  50.14172222  54.93676707  59.33124533  63.40879956
  67.22740343  70.82921297  77.30332522  80.42748977  83.42602742
  86.31222502  93.26786271  94.39957765  96.93196757 113.32611475
 130.1392631  144.88987012 158.0145605  169.9264816  181.20275409
 191.46489296 201.16589031 211.05517371 219.86234992 228.2710672
 236.449635   244.94097654 256.08624392 267.35765233 288.88390315]",UGC03546,30,29.23
90.66267485387193,191.2941197652995,5062.580118919839,29.722928974620118,True,"[ 11.53405398  16.66732438  20.25273584  23.54206094  26.19086221
  28.79805387  30.9909469   33.2135126   35.12328603  36.93062458
  38.80230331  40.43844794  42.14731815  43.78594616  45.10338579
  46.63220147  47.98808822  49.42195185  50.81249294  52.05210355
  53.26063384  54.54604727  55.69611864  56.92196731  58.02089521
  59.19433711  60.24803276  61.28186755  72.44021571  73.74149257
  83.20817111  92.53074619  98.46782488  99.12075525  99.768852
 100.89170303 100.99790555 108.53449655 115.80089144 122.46924725
 128.76794625 134.75842279 140.48815931 145.9946642  150.92699182
 161.09067703 170.72307525]",UGC03580,47,27.06
10.0,62.78707548254899,28.233043808579588,5.381744744238286,True,"[12.78200537 21.88537795 27.79582045 32.70094143 36.88816587 40.47850533
 43.87213622 46.9063692  49.86198678 52.66316264 55.3394362  57.91293915
 60.31313479 62.73078557 65.00308302 67.3067584  69.56371338 71.7798352
 73.96004084 76.03224906 78.15337991 79.50340739 83.20425537 84.30177642
 85.61178727]",UGC04278,25,6.69
27.286313411582782,55.05155097283658,65.87700020569748,6.417705387768602,True,"[ 9.08658452 12.79700178 15.61200628 17.96132892 20.08980705 21.8522883
 23.59654276 25.14593887 26.5937924  27.95717764 29.24904102 30.47947471
 31.70259257 32.78672347 33.87546145 34.96860077 35.94587373 36.97357475
 37.93417708 38.87020042 39.78375676 40.67670348]",UGC04305,22,5.52
27.855015426374894,147.17328764660795,98.78124576062612,10.729769404726152,True,"[ 39.94687963  55.95031935  67.81838939  77.82943397  86.56179383
  94.41230808 101.61635312 108.32640498]",UGC04325,8,5.59
12.213712074201398,50.0,9.100815582677935,1.5445317813879251,True,"[ 6.98653075 12.02889686 15.44476743 18.34002171 20.66169813 22.72043642
 24.58638112 26.30387892]",UGC04483,8,1.21
42.74326991563801,114.90798490947866,30.87529887580518,5.244051040651211,True,"[28.75427867 40.31972741 49.02073536 56.17550533 62.55103428 68.14888067
 73.38889136 78.20253742 82.67657612]",UGC04499,9,8.18
100.0,131.9343635138818,5.62386027324822,7.132839683128294,True,"[ 20.10562151  34.5811492   44.42008423  52.24515454  58.97161921
  64.88693853  70.27817655  92.11508401  99.40631653 103.08054698
 115.31725802]",UGC05005,11,28.61
52.18997722712857,300.0,98023.60618684853,136.30525090708932,True,"[ 25.90143349  35.87859257  44.18131753  51.12371209  56.76034272
  62.27141748  67.31203096  71.633933    76.02251623  80.1551589
  83.77593722  87.51624817  91.09018474  94.25824064  97.56334558
 100.7493929  103.82765777 106.58180824 109.47867109 112.29232707
 114.8212105  117.49207677 120.09630845 122.44494297 124.93318353
 127.36659569 129.56699988 131.903928   134.19479329 136.27071328
 138.47982162 140.64958813 142.61921703 144.71866999 146.78406898
 148.66171239 150.66589952 152.64028164 154.43742967 155.17928822
 156.35797976 158.25219953 161.82471414 163.64773662 165.31047432
 167.09082606 175.56274516 177.10115229 177.99176282 178.75124145
 180.3846846  181.87815546 183.48103286 185.06872286 197.84064819
 215.97612379 232.01813185 248.24590898 262.63296641 276.39187642
 290.43609047 303.23367718 315.67827766 328.55945884 352.86514754
 375.52812531 398.40806017 420.72561458 442.00069235 463.61074385
 485.01761902 505.45015974 526.45142672]",UGC05253,73,53.29
10.0,58.82188036729006,6.363954609152348,2.5389115595356886,True,[25.8590161  36.09580837 43.73984553 50.3349978  56.17529726 61.67413883],UGC05414,6,4.11
55.37703982226571,118.34579220631379,985.5203158751023,9.315973998381876,True,"[27.7127791  38.98449154 47.31509712 54.37732341 60.46975942 65.98570927
 70.98093101 75.61585544 79.92219184 84.15356959 88.1789549  91.71036997]",UGC05716,12,12.37
26.805750536743517,130.0573773651494,358.3691510368608,19.10644290448369,True,"[ 13.03113724  22.49839869  28.95666195  34.16221124  38.62868148
  42.5924176   46.1857673   49.49183809  52.5669342   55.45132733
  58.17501981  60.76108419  63.22772075  68.59623349  74.20184091
  79.16249904  83.50936375  87.81210107  91.81537212  95.73314535
  99.74412229 103.13077573 106.72526488]",UGC05721,23,6.74
100.0,127.83763769111482,13.320053802955641,9.108328904950005,True,"[ 12.30932688  26.65904845  34.74584158  39.92613079  43.99042576
  47.62776124  55.40132193  60.23056784  65.69241187  71.98181166
 100.15514146]",UGC05750,11,22.85
17.575006947544995,92.19661039734058,288.5301593529524,8.211521776933239,True,"[22.63784951 31.96413226 38.78113    44.45483799 49.40536823 53.85100917
 58.03097676 61.80615312 65.35278677 68.7133711 ]",UGC05764,10,3.62
10.624255524166381,50.0,1.8929143056594664,2.0990348586559904,True,"[20.58337855 28.65127608 34.6538742  39.88601288 44.40733487 48.64414318
 52.63101609 56.43669302 60.04897255 63.67099182 67.09810154]",UGC05829,11,6.91
23.014686099259528,66.12992879254801,2.8199127222284073,2.333272112387064,True,"[17.66817954 24.64508231 29.98949086 34.42417567 38.29088587 41.7061034
 44.89713494 47.86684533]",UGC05918,8,4.46
46.92140174906539,191.3726170011322,218.33362185689325,14.930000864268749,True,"[ 38.16299092  53.65672549  65.19994016  74.97296733  83.36038079
  91.11624189  97.97367912 104.42494922 110.45617566 116.14133437
 121.45262634 126.68412996 131.54251459 136.29548038 140.81414175]",UGC05986,15,9.41
100.0,160.5064868370978,7.604467243665017,6.166225443358773,True,[ 51.06649603  71.25309209  86.49054201  99.14047269 106.724087  ],UGC05999,5,16.22
49.291888131677894,145.63789775498356,9.760200275689645,5.149179524226522,True,"[33.23544496 46.65844097 56.77559684 65.364156   72.67204431 79.22812233
 85.22384011 90.78447812 95.99716161]",UGC06399,9,7.85
41.435913828503395,130.30202066694426,76.6789035991403,11.919863749623218,True,"[ 26.52417582  37.28478741  45.41482752  52.28894817  58.17422363
  63.4506491   68.27026327  72.73272746  76.9075357   80.84538457
  84.64746472  88.21495986  91.98394383  95.71226404  99.08770622
 102.35559366 105.9314771 ]",UGC06446,17,10.22
100.0,240.44732071935138,246.520702283979,56.82589914006806,True,"[ 73.77415431 121.98931531 130.86039572 136.23005588 141.37296739
 146.88303498 157.70494324 196.5326625  201.67711681 232.17826864
 238.40028217 271.50846901 321.41262769]",UGC06614,13,64.59
35.598273980913696,66.83289646938883,4.29996630827179,6.481701338879231,True,"[20.06775477 28.06454043 34.06526797 39.01379486 43.42254057 47.32884889
 50.96285543]",UGC06628,7,7.69
49.28608397297712,142.0154327839333,16.612441319074243,4.6726983751538045,True,"[32.41065513 45.50050632 55.36655298 63.74193879 70.8684413  77.26179711
 83.10870573 88.53133883 93.61465947]",UGC06667,9,7.85
74.93187955195542,300.0,16968.72175967569,83.4399952849354,True,"[ 23.98547587  33.88519133  41.88501019  48.19229689  67.8848119
  71.87365956  75.63960872 113.37433075 115.84390376 118.11534826
 120.47606956 121.02399844 122.6512336  124.78367582 127.00513546
 128.92933642 130.94657116 132.9291569  134.99952055 136.91568503
 138.91877338 140.77450076 142.60283088 144.2930175  147.93442148
 149.66380905 151.47676797 154.51391918 154.82425763 168.50224486
 187.41892352 198.19126182 199.05434674 200.84631118 204.30455371
 220.05634457 234.75875887 248.64081885 261.20336712 273.9177662
 286.18391744 298.07392956 309.64474329 320.94203176 331.39125676]",UGC06786,45,34.05
57.42990057370258,300.0,54056.06483215414,111.2646928218353,True,"[ 23.72755806  33.52155473  40.4437407   46.82034392  52.40663986
  57.43416278  62.03932457  65.96575398  69.98514192  73.77310499
  77.36394885  80.78424829  83.78779139  87.19355315  92.88825338
  95.71284533  98.44859485 100.88466292 118.04140939 130.00562314
 131.80000165 135.62181257 137.33321066 139.17296859 140.98549239
 142.77190932 144.38742643 150.6536566  154.35654597 156.10399621
 157.56549925 159.14258118 160.70220544 162.24493819 164.40260538
 168.13453977 172.37447688 173.91999324 175.21590772 176.61760768
 176.73386004 178.00709338 179.3846941  180.6373243  188.39543898
 196.02932631 197.16775906 199.32196038 209.45513203 219.47724887
 228.70828224 237.50787317 246.09679116 254.34417628 263.30589877
 271.10677082 278.80730556 286.27495464 293.60176633 300.87203828
 308.7895585  315.75594884 322.62757737 329.47916385 336.18348291
 342.87972297 353.05359889 363.145656   373.10663501 382.20651178
 401.60227992]",UGC06787,71,37.19
10.0,52.44515963717561,10.628714428600265,5.6074887466548535,True,"[25.93568162 36.05798335 43.82538174 50.67069944 56.76276637 62.48577597
 67.96086491 73.26073671]",UGC06818,8,6.98
48.449578044699386,163.59657705838163,41.48816247121844,8.534490517979398,True,"[ 52.85291186  64.30828085  74.03217984  82.30622247  89.72963135
  96.51940004 102.81749094 108.722601   114.30646084 119.68272442
 124.77118627]",UGC06917,11,10.47
31.4207574061575,131.77273018474528,4.715910539369066,4.324193827953486,True,[38.74486076 55.30915664 66.69459573 75.44759812 82.32237071 88.13677147],UGC06923,6,5.16
78.24808646376192,173.03839041645716,48.16712322962032,14.96236172831422,True,"[ 44.23530959  62.18154193  75.51432199  86.59843856  96.26766923
 105.00126798 112.8697163  120.31555008 127.27496437 130.8431915 ]",UGC06930,10,16.61
34.62127667285141,286.3103198697109,404.1070333293349,35.108984951988525,True,"[108.8432936  132.23224013 152.07762451 168.99007527 185.53994184
 200.79438961 208.72416164 216.22218198 223.47574697]",UGC06973,9,7.85
64.4059242840884,176.99651130786305,122.82671330938622,18.316086533980194,True,"[ 49.77276222  60.63469047  69.86877356  77.72866446  84.77627697
  91.21373992  97.17362895 102.74844485 108.00570984 113.05241948
 117.81381168 122.43148629 126.6770998  131.21576214 135.09275315
 139.3189663  142.98702908]",UGC06983,17,15.68
100.0,160.83569604603701,2.4766607249197055,2.316421174875363,True,"[25.87437532 36.44687346 44.4716465  51.3140512  57.14904416 62.3857414
 67.16956839 69.44817264 71.5959396  75.73151993 79.62508634 81.51420677]",UGC07089,12,9.16
84.75349238730533,103.74144087058804,90.21611089361824,7.593106623674728,True,"[23.23468472 32.62596422 39.75141171 45.59408326 50.72404729 55.32316016
 59.52654532 63.29166387 67.17080088 70.56765152 73.80169982 76.89776401
 79.8755081 ]",UGC07125,13,18.68
26.65188727853641,118.41060006274597,90.66487212545172,7.522441316106279,True,"[27.84546715 39.07705707 47.53726644 54.5679111  60.57927439 66.19039107
 71.11993852 75.87961258 80.16792885 84.47052929 88.33059575]",UGC07151,11,5.5
100.0,258.18205910808564,3.275871130420046,2.9863956791705566,True,[20.47121694 28.5759689  35.10467926 40.3332419 ],UGC07232,4,0.82
30.11632539239827,114.08631112905559,19.544974342050274,9.45768757626896,True,"[34.60258971 48.38379803 58.8223807  67.41013335 74.9295059  81.78841906
 88.04578602]",UGC07261,7,6.67
10.0,68.17309719143181,6.4157880155395866,3.099816374076614,True,"[27.76765907 38.81432892 46.99975797 53.91604164 60.08658205 65.86648876
 71.11982431 76.22281691 81.14137222 85.99859527]",UGC07323,10,5.82
26.057979494688393,157.7618074358164,101.95824560328394,11.466719883568803,True,"[ 41.35883218  57.95677846  70.6173239   80.95545859  90.11789125
  98.21594535 105.76224022 112.67025656 119.1733676  125.34866241]",UGC07399,10,6.13
55.01210879592139,123.36915064851468,46.09483429938604,4.132369581174319,True,"[16.99107436 23.78784429 28.98318057 33.45658979 37.25670503 40.76992835
 43.88887197 46.86049668 49.5575715  52.17108941 54.57526998 56.93062357
 59.11720099 61.21551352 63.29347447 65.24059175 67.17866325 69.00291941
 70.82603356 72.54831863 74.32386566 75.91140105 77.60288567 79.11903984
 80.73817853 82.23621605 83.6631386  85.19130126 86.56759404 88.04387481
 89.41545727]",UGC07524,31,10.69
100.0,120.62015601702318,1.8453990806934577,1.6584357547730149,True,"[12.51295261 17.66534146 21.5989991  24.98448139 27.79356387 30.46762357
 32.8477614 ]",UGC07559,7,2.53
100.0,68.84932988086707,1.9243285380815371,1.4658097893249449,True,"[ 5.19310731  7.33732675  8.97809912 10.28973933 11.50929634 12.6078289
 13.61474013 14.54913492 15.37951282]",UGC07577,9,1.69
21.048911861654993,100.24277045915387,48.48209646857258,5.808953706098637,True,"[21.89887114 30.75917907 37.44348301 43.15319195 47.97972919 52.30903716
 56.26655214 60.03860723 63.46807091 66.70797562 69.78950754 72.8216837 ]",UGC07603,12,4.11
10.0,61.17213313480222,3.144000278629729,4.1939419236319315,True,"[25.3253082  35.10976283 42.63022641 48.87851094 54.64184213 59.86357999
 64.69961082 69.39726387]",UGC07608,8,4.78
18.647694791415272,93.53479772525318,66.60223534187763,13.294519729864271,True,"[28.41085925 39.72517541 48.21470492 55.27676893 61.45807461 67.03911027
 72.18529778]",UGC07690,7,4.13
14.069966428634446,50.0,0.2911202107960724,0.8300066419541352,True,"[13.12030764 18.38544861 22.45088792 25.72318231 28.66228465 31.22440812
 33.50736969]",UGC07866,7,2.32
37.626802643635706,131.24097728846402,445.172957282001,10.890876105929259,True,"[25.25417032 35.7040679  43.43339843 50.006094   55.61599928 60.648494
 65.15207556 69.50235019 73.48275796 77.31276431 80.86952685 84.26311014
 87.58358993 90.71092141 93.79363266 96.71576553 99.55295614]",UGC08286,17,8.04
41.854642327114604,125.66969080173541,701.7372105414631,17.846497352378535,True,"[ 19.54087705  27.53208002  33.6011516   38.67031826  42.97591513
  46.96108035  50.59932786  53.86844706  57.10627691  59.97879719
  62.78333191  65.45240676  67.93015566  70.4513689   72.80735087
  75.01565186  77.21825285  79.35421785  81.36946874  83.45004466
  85.41991994  87.28748855  89.16948955  91.01191014  92.81764834
  94.58930415  96.27847806  97.98961245  99.47632695 101.33035934]",UGC08490,30,10.15
24.245894383895852,86.29550462827608,112.81089790440697,7.117136206467348,True,"[21.04919213 29.37911975 35.90574216 41.10621604 45.73811031 49.81157476
 53.61887748 57.08247221 60.4679907  63.60682623 66.53944394]",UGC08550,11,5.36
58.712812084446625,300.0,10930.084764434572,77.31273076414982,True,"[ 31.74853544  44.30975985  54.38246327  62.80852465  69.86816627
  76.81841887  82.6219357   88.01500714  93.53605827  98.28196053
 102.99664655 107.28382643 111.77014945 115.69713924 158.51042142
 161.18156634 163.92738731 166.62241721 169.26940636 171.753588
 174.19833264 176.83288555 179.20094837 181.64530704 183.94531492
 186.42880443 188.66528363 190.87338831 193.26059515 199.54380478
 202.01881063 204.07346108 206.20303402 217.89743363 234.81783933
 249.7818158  264.75422756 279.13223978 292.96399238 306.34604728
 324.97769922]",UGC08699,41,25.7
100.0,118.91639415452667,43.660956763158794,5.881616117510251,True,"[14.81477858 20.99900468 25.61672217 29.48854645 33.00380145 36.04283846
 38.87599615 41.45009479]",UGC08837,8,4.2
100.0,235.7544974276691,163.30992744360438,24.380679240540992,True,"[ 62.94645848  76.76666948  88.18489311  98.22537691 107.1507506
 115.36694514 122.96682621 130.12553533 136.86706677 143.20754052
 148.86561255 154.72030957 160.3032999  165.73358242 170.98750405
 176.08437912 181.04059723 185.83140123 190.2059379  194.82510189
 199.31233882 203.74932619]",UGC09037,22,27.96
100.0,186.5215325732486,108016.83907782272,162.8510122026239,True,"[ 18.24641063  25.56357383  31.34408385  36.04590759  40.30603427
  44.02265317  47.53783765  50.69592758  53.74721284  56.53354625
  59.26040076  61.85582586  64.26024578  66.64171232  68.86162072
  71.07213753  73.14237525  75.21239505  77.15820509  79.11023797
  80.95061244  82.80186178  86.31548853  88.03940867  89.67363371
  90.24544698  91.32580973  92.8946039   94.48306425  97.52497061
  99.02968568 103.30752046 104.71912142 106.06658302 113.94116895
 115.16985898 116.42335651 125.43271549 134.91345383 144.08060573
 152.39635479 160.34990942 168.2540957  175.58145461 182.68557058
 189.87435137 196.64269993 203.24486408 209.98230259 216.34840756
 222.6417423  229.07452995 235.1808961  241.24136761 247.21841825
 253.37762984 259.24713881 265.09229762 271.10654917 276.84901738
 282.55655588 288.45996966 294.12513284 299.74220099 305.55870357
 311.14628358 322.43871154 339.76238985]",UGC09133,68,108.31
17.797888517938425,52.67469884037197,5.072332226766454,5.700793037530821,True,[18.74264564 26.06188856 31.69813078 36.34472164 40.3935265 ],UGC09992,5,3.89
39.64654711051699,115.05508975704284,13.087819511797411,6.918869598550827,True,"[32.7781261  45.97694976 55.79127894 64.0216025  71.14658674 77.67811967
 83.57508634]",UGC10310,7,7.74
75.22742526215406,300.0,2605.739872433164,57.7650268402858,True,"[ 46.98406638  65.93127206  80.14234993  92.78385218 103.28550065
 112.5703582  121.61029818 129.31928858 136.89518056 144.2455499
 150.87551487 157.08912053 163.23048682 169.12214596 174.70282025
 180.17904327 185.14096555 190.28939475 195.29156705 199.38369818
 204.90749807 217.01882211 231.31680099 238.83915431 243.47869888
 254.43722759 268.72040922 281.7933358  293.87533944 305.08140778
 316.54267247 327.70005595 338.18815121 348.99483628 359.63191008
 369.59073964]",UGC11455,36,41.93
